transaction_id,timestamp,transaction_type,amount,day_of_week,source
U211482,2024-09-04 21:40:48,P2M,1134.0,Wednesday,upi
U65248,2024-09-04 21:42:07,P2P,664.0,Wednesday,upi
U154010,2024-09-04 21:42:43,P2P,496.0,Wednesday,upi
U191061,2024-09-04 21:42:51,P2P,68.0,Wednesday,upi
U180938,2024-09-04 21:43:51,P2M,322.0,Wednesday,upi
U33634,2024-09-04 21:44:41,Bill Payment,3535.0,Wednesday,upi
U77083,2024-09-04 21:45:46,P2M,285.0,Wednesday,upi
U236145,2024-09-04 21:45:50,P2M,3086.0,Wednesday,upi
U52648,2024-09-04 21:46:10,P2M,247.0,Wednesday,upi
U1279,2024-09-04 21:48:23,P2P,96.0,Wednesday,upi
U155515,2024-09-04 21:49:40,P2P,507.0,Wednesday,upi
U119868,2024-09-04 21:50:06,P2P,647.0,Wednesday,upi
U248083,2024-09-04 21:52:56,P2M,47.0,Wednesday,upi
U101167,2024-09-04 21:53:48,P2M,1626.0,Wednesday,upi
U238499,2024-09-04 22:06:47,Recharge,86.0,Wednesday,upi
U41210,2024-09-04 22:08:21,Recharge,1423.0,Wednesday,upi
U179912,2024-09-04 22:08:50,Recharge,182.0,Wednesday,upi
U189405,2024-09-04 22:09:45,P2P,1278.0,Wednesday,upi
U9041,2024-09-04 22:10:07,P2P,104.0,Wednesday,upi
U102093,2024-09-04 22:12:21,Bill Payment,532.0,Wednesday,upi
U80724,2024-09-04 22:12:54,Recharge,301.0,Wednesday,upi
U152834,2024-09-04 22:15:09,Bill Payment,1093.0,Wednesday,upi
U86417,2024-09-04 22:18:39,Recharge,184.0,Wednesday,upi
U245345,2024-09-04 22:21:26,P2P,136.0,Wednesday,upi
U195563,2024-09-04 22:23:14,Bill Payment,553.0,Wednesday,upi
U90223,2024-09-04 22:25:16,P2P,331.0,Wednesday,upi
U167030,2024-09-04 22:25:37,P2P,331.0,Wednesday,upi
U2926,2024-09-04 22:26:33,P2P,329.0,Wednesday,upi
U18134,2024-09-04 22:27:30,Bill Payment,230.0,Wednesday,upi
U31613,2024-09-04 22:28:10,P2M,186.0,Wednesday,upi
U46932,2024-09-04 22:29:51,Recharge,2117.0,Wednesday,upi
U28631,2024-09-04 22:31:45,P2M,65.0,Wednesday,upi
U131056,2024-09-04 22:32:55,P2P,3780.0,Wednesday,upi
U70170,2024-09-04 22:40:00,P2M,234.0,Wednesday,upi
U62802,2024-09-04 22:40:42,Bill Payment,904.0,Wednesday,upi
U55753,2024-09-04 22:43:11,P2P,2993.0,Wednesday,upi
U128878,2024-09-04 22:43:48,P2P,990.0,Wednesday,upi
U74365,2024-09-04 22:48:30,Bill Payment,1079.0,Wednesday,upi
U12458,2024-09-04 22:49:45,Bill Payment,329.0,Wednesday,upi
U148100,2024-09-04 22:53:29,P2P,721.0,Wednesday,upi
U131172,2024-09-04 22:53:30,P2P,1673.0,Wednesday,upi
U97080,2024-09-04 22:53:54,P2M,300.0,Wednesday,upi
U35135,2024-09-04 22:55:51,P2P,765.0,Wednesday,upi
U113883,2024-09-04 23:17:58,P2P,562.0,Wednesday,upi
U14030,2024-09-04 23:28:38,P2M,122.0,Wednesday,upi
U52830,2024-09-04 23:28:52,P2P,1438.0,Wednesday,upi
U228955,2024-09-04 23:31:04,P2P,2219.0,Wednesday,upi
U119563,2024-09-04 23:37:53,Recharge,1399.0,Wednesday,upi
U232367,2024-09-04 23:38:03,P2M,562.0,Wednesday,upi
U72545,2024-09-04 23:42:10,P2P,462.0,Wednesday,upi
U37142,2024-09-04 23:42:24,P2M,2925.0,Wednesday,upi
U159368,2024-09-04 23:46:32,P2P,72.0,Wednesday,upi
U4653,2024-09-04 23:46:40,P2M,771.0,Wednesday,upi
U231560,2024-09-04 23:54:15,Bill Payment,895.0,Wednesday,upi
U100595,2024-09-05 00:12:56,P2P,2914.0,Thursday,upi
U52673,2024-09-05 00:18:47,Bill Payment,832.0,Thursday,upi
U215658,2024-09-05 00:20:00,P2M,273.0,Thursday,upi
U216527,2024-09-05 00:24:36,P2P,102.0,Thursday,upi
U19573,2024-09-05 00:26:21,P2M,1831.0,Thursday,upi
U169337,2024-09-05 00:26:45,P2P,1147.0,Thursday,upi
U7828,2024-09-05 00:47:05,P2P,159.0,Thursday,upi
U124862,2024-09-05 00:48:16,P2P,2647.0,Thursday,upi
U74835,2024-09-05 00:51:17,P2M,178.0,Thursday,upi
U112749,2024-09-05 01:00:08,P2P,539.0,Thursday,upi
U36792,2024-09-05 01:06:14,P2P,477.0,Thursday,upi
U178284,2024-09-05 01:26:15,P2P,112.0,Thursday,upi
U186374,2024-09-05 02:27:59,P2P,1829.0,Thursday,upi
U49791,2024-09-05 02:30:10,P2M,732.0,Thursday,upi
U79746,2024-09-05 02:40:22,Recharge,3128.0,Thursday,upi
U145995,2024-09-05 02:42:45,P2M,314.0,Thursday,upi
U173317,2024-09-05 02:48:21,P2P,924.0,Thursday,upi
U238329,2024-09-05 03:09:56,P2P,346.0,Thursday,upi
U84550,2024-09-05 03:27:10,P2P,438.0,Thursday,upi
U30417,2024-09-05 03:43:23,P2M,2102.0,Thursday,upi
U198130,2024-09-05 03:48:56,Bill Payment,1239.0,Thursday,upi
U103432,2024-09-05 03:59:54,P2M,413.0,Thursday,upi
U79520,2024-09-05 04:36:41,Bill Payment,1620.0,Thursday,upi
U60081,2024-09-05 04:39:29,P2M,1717.0,Thursday,upi
U2954,2024-09-05 04:46:01,P2P,416.0,Thursday,upi
U142129,2024-09-05 05:13:56,Bill Payment,322.0,Thursday,upi
U54832,2024-09-05 05:36:06,P2P,3932.0,Thursday,upi
U176331,2024-09-05 05:47:54,P2P,288.0,Thursday,upi
U5820,2024-09-05 05:55:41,P2M,87.0,Thursday,upi
U45530,2024-09-05 05:58:36,P2M,3388.0,Thursday,upi
U125446,2024-09-05 06:03:36,P2M,183.0,Thursday,upi
U88416,2024-09-05 06:07:28,Bill Payment,440.0,Thursday,upi
U71327,2024-09-05 06:13:12,P2M,2415.0,Thursday,upi
U111240,2024-09-05 06:20:40,P2P,4303.0,Thursday,upi
U40049,2024-09-05 06:33:28,P2M,330.0,Thursday,upi
U10815,2024-09-05 06:40:14,P2P,491.0,Thursday,upi
U41200,2024-09-05 06:46:05,P2P,345.0,Thursday,upi
U89130,2024-09-05 07:01:02,P2P,1872.0,Thursday,upi
U241175,2024-09-05 07:03:48,P2P,2141.0,Thursday,upi
U217157,2024-09-05 07:06:01,P2M,1254.0,Thursday,upi
U108257,2024-09-05 07:07:38,P2P,485.0,Thursday,upi
U159668,2024-09-05 07:10:13,P2M,548.0,Thursday,upi
U82569,2024-09-05 07:18:50,P2M,186.0,Thursday,upi
U124237,2024-09-05 07:19:22,P2P,4875.0,Thursday,upi
U110002,2024-09-05 07:22:23,P2P,241.0,Thursday,upi
U84819,2024-09-05 07:25:54,P2M,766.0,Thursday,upi
U61688,2024-09-05 07:26:09,Bill Payment,162.0,Thursday,upi
U215591,2024-09-05 07:30:42,P2M,1026.0,Thursday,upi
U135029,2024-09-05 07:40:01,P2P,2263.0,Thursday,upi
U177539,2024-09-05 07:47:46,P2P,35.0,Thursday,upi
U175309,2024-09-05 07:48:52,P2P,2600.0,Thursday,upi
U26947,2024-09-05 07:53:15,P2M,860.0,Thursday,upi
U134196,2024-09-05 07:55:54,P2P,23.0,Thursday,upi
U211648,2024-09-05 07:57:47,P2P,1297.0,Thursday,upi
U51673,2024-09-05 08:01:46,P2M,436.0,Thursday,upi
U93238,2024-09-05 08:03:03,P2M,525.0,Thursday,upi
U35299,2024-09-05 08:04:38,P2P,335.0,Thursday,upi
U188691,2024-09-05 08:12:46,P2P,1402.0,Thursday,upi
U228749,2024-09-05 08:13:39,P2M,144.0,Thursday,upi
U39109,2024-09-05 08:15:05,P2M,1585.0,Thursday,upi
U39551,2024-09-05 08:16:30,Recharge,1241.0,Thursday,upi
U157325,2024-09-05 08:19:27,P2P,1169.0,Thursday,upi
U15276,2024-09-05 08:20:30,P2M,4151.0,Thursday,upi
U215818,2024-09-05 08:21:38,P2M,115.0,Thursday,upi
U233421,2024-09-05 08:24:05,P2M,196.0,Thursday,upi
U73372,2024-09-05 08:30:28,P2P,355.0,Thursday,upi
U152850,2024-09-05 08:30:45,P2M,296.0,Thursday,upi
U64601,2024-09-05 08:31:05,P2P,1196.0,Thursday,upi
U67161,2024-09-05 08:32:02,P2P,531.0,Thursday,upi
U245623,2024-09-05 08:33:22,P2M,293.0,Thursday,upi
U141215,2024-09-05 08:39:53,P2M,3500.0,Thursday,upi
U74184,2024-09-05 08:44:05,P2M,607.0,Thursday,upi
U55115,2024-09-05 08:46:36,Bill Payment,709.0,Thursday,upi
U31246,2024-09-05 08:50:44,P2P,784.0,Thursday,upi
U45358,2024-09-05 08:51:08,P2M,2156.0,Thursday,upi
U72756,2024-09-05 08:58:27,P2P,621.0,Thursday,upi
U66143,2024-09-05 08:59:14,P2M,151.0,Thursday,upi
U209618,2024-09-05 09:03:53,P2M,1638.0,Thursday,upi
U188604,2024-09-05 09:07:11,P2M,2037.0,Thursday,upi
U130539,2024-09-05 09:07:37,P2P,1291.0,Thursday,upi
U248505,2024-09-05 09:08:14,P2M,1589.0,Thursday,upi
U191185,2024-09-05 09:08:17,P2P,60.0,Thursday,upi
U106378,2024-09-05 09:10:54,Bill Payment,205.0,Thursday,upi
U21836,2024-09-05 09:12:47,P2P,130.0,Thursday,upi
U37684,2024-09-05 09:13:25,P2M,141.0,Thursday,upi
U71592,2024-09-05 09:14:28,P2P,1291.0,Thursday,upi
U94363,2024-09-05 09:22:02,P2M,1599.0,Thursday,upi
U93652,2024-09-05 09:22:29,Bill Payment,339.0,Thursday,upi
U191787,2024-09-05 09:25:38,P2P,1912.0,Thursday,upi
U209500,2024-09-05 09:28:37,P2M,322.0,Thursday,upi
U38561,2024-09-05 09:32:15,P2P,1275.0,Thursday,upi
U45421,2024-09-05 09:33:43,P2P,425.0,Thursday,upi
U4307,2024-09-05 09:36:07,P2M,156.0,Thursday,upi
U123022,2024-09-05 09:39:57,P2P,871.0,Thursday,upi
U144138,2024-09-05 09:44:16,P2P,2826.0,Thursday,upi
U19702,2024-09-05 09:46:30,Bill Payment,317.0,Thursday,upi
U102577,2024-09-05 09:50:50,P2M,392.0,Thursday,upi
U224240,2024-09-05 09:51:35,P2P,1188.0,Thursday,upi
U116168,2024-09-05 09:57:40,P2M,164.0,Thursday,upi
U208705,2024-09-05 09:59:04,Bill Payment,1268.0,Thursday,upi
U184842,2024-09-05 09:59:14,P2M,549.0,Thursday,upi
U92588,2024-09-05 10:02:05,Recharge,116.0,Thursday,upi
U173742,2024-09-05 10:03:53,P2M,3678.0,Thursday,upi
U194709,2024-09-05 10:04:18,P2P,1308.0,Thursday,upi
U103215,2024-09-05 10:07:55,P2M,1172.0,Thursday,upi
U90551,2024-09-05 10:08:37,P2M,524.0,Thursday,upi
U154713,2024-09-05 10:11:54,P2P,3998.0,Thursday,upi
U86575,2024-09-05 10:12:49,P2M,234.0,Thursday,upi
U206466,2024-09-05 10:13:16,P2P,2641.0,Thursday,upi
U240415,2024-09-05 10:16:37,P2P,1804.0,Thursday,upi
U216065,2024-09-05 10:17:41,Bill Payment,210.0,Thursday,upi
U58365,2024-09-05 10:18:09,P2M,2291.0,Thursday,upi
U246283,2024-09-05 10:20:27,P2P,146.0,Thursday,upi
U62609,2024-09-05 10:22:11,Recharge,876.0,Thursday,upi
U151380,2024-09-05 10:23:41,P2M,681.0,Thursday,upi
U194170,2024-09-05 10:26:10,P2M,547.0,Thursday,upi
U11272,2024-09-05 10:26:18,P2P,595.0,Thursday,upi
U157383,2024-09-05 10:26:44,P2P,2282.0,Thursday,upi
U207502,2024-09-05 10:27:38,P2P,200.0,Thursday,upi
U156360,2024-09-05 10:28:29,P2P,786.0,Thursday,upi
U27466,2024-09-05 10:29:28,P2P,390.0,Thursday,upi
U136326,2024-09-05 10:30:52,P2P,102.0,Thursday,upi
U68953,2024-09-05 10:31:12,P2P,169.0,Thursday,upi
U163040,2024-09-05 10:31:30,P2P,315.0,Thursday,upi
U128608,2024-09-05 10:35:32,P2M,2690.0,Thursday,upi
U188796,2024-09-05 10:38:39,P2P,4416.0,Thursday,upi
U197600,2024-09-05 10:41:37,P2M,353.0,Thursday,upi
U8243,2024-09-05 10:42:04,P2M,161.0,Thursday,upi
U209634,2024-09-05 10:42:18,P2P,428.0,Thursday,upi
U173053,2024-09-05 10:42:43,P2M,390.0,Thursday,upi
U195011,2024-09-05 10:42:46,P2M,720.0,Thursday,upi
U164168,2024-09-05 10:43:51,P2M,167.0,Thursday,upi
U171712,2024-09-05 10:44:17,P2M,1995.0,Thursday,upi
U31387,2024-09-05 10:44:21,P2P,535.0,Thursday,upi
U84533,2024-09-05 10:46:12,Bill Payment,2205.0,Thursday,upi
U211823,2024-09-05 10:46:55,Bill Payment,921.0,Thursday,upi
U135155,2024-09-05 10:49:26,P2P,664.0,Thursday,upi
U70422,2024-09-05 10:50:48,P2M,50.0,Thursday,upi
U158763,2024-09-05 10:52:17,P2P,989.0,Thursday,upi
U27104,2024-09-05 10:53:04,P2P,668.0,Thursday,upi
U100325,2024-09-05 10:53:06,Bill Payment,990.0,Thursday,upi
U13376,2024-09-05 10:56:43,Bill Payment,404.0,Thursday,upi
U136771,2024-09-05 10:59:05,P2M,1004.0,Thursday,upi
U182828,2024-09-05 11:00:57,P2P,547.0,Thursday,upi
U56763,2024-09-05 11:01:37,P2M,119.0,Thursday,upi
U119477,2024-09-05 11:04:27,P2P,281.0,Thursday,upi
U168623,2024-09-05 11:05:06,Bill Payment,1791.0,Thursday,upi
U218933,2024-09-05 11:08:09,P2M,1728.0,Thursday,upi
U21081,2024-09-05 11:09:00,P2P,1244.0,Thursday,upi
U182142,2024-09-05 11:09:13,P2M,85.0,Thursday,upi
U222199,2024-09-05 11:12:05,P2P,1447.0,Thursday,upi
U87986,2024-09-05 11:13:24,P2M,2886.0,Thursday,upi
U211654,2024-09-05 11:14:29,P2M,773.0,Thursday,upi
U7380,2024-09-05 11:17:03,P2M,574.0,Thursday,upi
U95086,2024-09-05 11:17:59,P2P,1396.0,Thursday,upi
U64674,2024-09-05 11:19:57,P2P,363.0,Thursday,upi
U70935,2024-09-05 11:20:28,P2M,561.0,Thursday,upi
U16132,2024-09-05 11:21:26,P2P,832.0,Thursday,upi
U99578,2024-09-05 11:22:38,P2M,796.0,Thursday,upi
U249362,2024-09-05 11:23:14,Bill Payment,248.0,Thursday,upi
U86848,2024-09-05 11:25:07,P2P,723.0,Thursday,upi
U73318,2024-09-05 11:25:41,Bill Payment,336.0,Thursday,upi
U14737,2024-09-05 11:26:36,P2M,182.0,Thursday,upi
U74675,2024-09-05 11:28:32,Recharge,232.0,Thursday,upi
U244919,2024-09-05 11:29:04,P2M,371.0,Thursday,upi
U170393,2024-09-05 11:30:07,P2P,2385.0,Thursday,upi
U179319,2024-09-05 11:30:39,P2M,93.0,Thursday,upi
U194876,2024-09-05 11:30:49,P2P,866.0,Thursday,upi
U81365,2024-09-05 11:31:23,P2M,1151.0,Thursday,upi
U44665,2024-09-05 11:32:13,P2M,170.0,Thursday,upi
U89955,2024-09-05 11:34:08,P2P,1355.0,Thursday,upi
U69477,2024-09-05 11:41:39,P2M,683.0,Thursday,upi
U129,2024-09-05 11:42:23,P2P,596.0,Thursday,upi
U47782,2024-09-05 11:46:30,P2M,1074.0,Thursday,upi
U1408,2024-09-05 11:47:14,P2P,1183.0,Thursday,upi
U16191,2024-09-05 11:49:05,P2M,344.0,Thursday,upi
U95213,2024-09-05 11:49:17,P2M,209.0,Thursday,upi
U223440,2024-09-05 11:49:40,P2M,1281.0,Thursday,upi
U144481,2024-09-05 11:51:17,P2M,295.0,Thursday,upi
U169229,2024-09-05 11:54:04,Bill Payment,208.0,Thursday,upi
U128838,2024-09-05 11:56:39,P2M,2674.0,Thursday,upi
U165540,2024-09-05 11:59:18,P2P,364.0,Thursday,upi
U198755,2024-09-05 12:01:05,P2M,330.0,Thursday,upi
U171596,2024-09-05 12:02:03,Bill Payment,523.0,Thursday,upi
U161968,2024-09-05 12:02:10,P2M,371.0,Thursday,upi
U105118,2024-09-05 12:02:34,P2P,192.0,Thursday,upi
U171830,2024-09-05 12:03:53,P2M,704.0,Thursday,upi
U26009,2024-09-05 12:06:05,P2P,128.0,Thursday,upi
U232724,2024-09-05 12:06:15,Bill Payment,182.0,Thursday,upi
U76862,2024-09-05 12:11:11,P2M,857.0,Thursday,upi
U176806,2024-09-05 12:12:05,P2P,647.0,Thursday,upi
U221667,2024-09-05 12:12:11,P2P,2010.0,Thursday,upi
U52029,2024-09-05 12:16:51,P2P,407.0,Thursday,upi
U194927,2024-09-05 12:19:07,P2P,594.0,Thursday,upi
U225413,2024-09-05 12:19:15,P2M,224.0,Thursday,upi
U132655,2024-09-05 12:20:22,P2M,1800.0,Thursday,upi
U185223,2024-09-05 12:20:37,P2P,2061.0,Thursday,upi
U198167,2024-09-05 12:21:59,Recharge,250.0,Thursday,upi
U33541,2024-09-05 12:22:06,P2M,1283.0,Thursday,upi
U63088,2024-09-05 12:27:20,P2P,376.0,Thursday,upi
U151015,2024-09-05 12:30:52,P2P,74.0,Thursday,upi
U73300,2024-09-05 12:31:15,P2M,1007.0,Thursday,upi
U172448,2024-09-05 12:32:38,P2P,295.0,Thursday,upi
U15439,2024-09-05 12:35:07,P2P,2687.0,Thursday,upi
U228720,2024-09-05 12:35:18,P2P,142.0,Thursday,upi
U224692,2024-09-05 12:39:43,Bill Payment,248.0,Thursday,upi
U36273,2024-09-05 12:47:26,P2P,396.0,Thursday,upi
U36025,2024-09-05 12:50:09,P2M,1485.0,Thursday,upi
U243598,2024-09-05 12:50:37,P2M,115.0,Thursday,upi
U91007,2024-09-05 12:52:19,P2P,695.0,Thursday,upi
U84216,2024-09-05 12:52:58,Recharge,331.0,Thursday,upi
U195672,2024-09-05 12:53:52,P2M,580.0,Thursday,upi
U47923,2024-09-05 12:54:55,P2P,396.0,Thursday,upi
U190268,2024-09-05 12:57:12,P2P,1954.0,Thursday,upi
U60126,2024-09-05 12:57:19,Bill Payment,513.0,Thursday,upi
U63663,2024-09-05 12:57:47,P2P,313.0,Thursday,upi
U138905,2024-09-05 12:58:19,P2P,549.0,Thursday,upi
U143229,2024-09-05 13:00:21,P2P,136.0,Thursday,upi
U154140,2024-09-05 13:03:56,P2P,228.0,Thursday,upi
U212720,2024-09-05 13:05:08,Bill Payment,323.0,Thursday,upi
U151850,2024-09-05 13:06:48,P2P,180.0,Thursday,upi
U130832,2024-09-05 13:07:35,P2M,460.0,Thursday,upi
U84657,2024-09-05 13:12:02,P2M,383.0,Thursday,upi
U74876,2024-09-05 13:21:34,Bill Payment,168.0,Thursday,upi
U224761,2024-09-05 13:21:36,P2P,680.0,Thursday,upi
U49155,2024-09-05 13:22:20,Bill Payment,913.0,Thursday,upi
U121958,2024-09-05 13:26:03,P2M,704.0,Thursday,upi
U245878,2024-09-05 13:26:13,Bill Payment,556.0,Thursday,upi
U37283,2024-09-05 13:26:22,Bill Payment,424.0,Thursday,upi
U10456,2024-09-05 13:27:26,Bill Payment,288.0,Thursday,upi
U31913,2024-09-05 13:29:19,Bill Payment,1590.0,Thursday,upi
U87741,2024-09-05 13:29:31,P2P,4685.0,Thursday,upi
U191177,2024-09-05 13:30:57,P2P,343.0,Thursday,upi
U230468,2024-09-05 13:32:18,Bill Payment,291.0,Thursday,upi
U129190,2024-09-05 13:36:36,P2P,1862.0,Thursday,upi
U175823,2024-09-05 13:39:43,Bill Payment,1027.0,Thursday,upi
U150745,2024-09-05 13:40:21,Bill Payment,458.0,Thursday,upi
U185982,2024-09-05 13:40:49,P2P,276.0,Thursday,upi
U198480,2024-09-05 13:40:52,P2P,1519.0,Thursday,upi
U164490,2024-09-05 13:42:26,P2P,313.0,Thursday,upi
U16815,2024-09-05 13:43:19,P2M,735.0,Thursday,upi
U219281,2024-09-05 13:43:30,P2P,978.0,Thursday,upi
U46603,2024-09-05 13:44:43,P2P,127.0,Thursday,upi
U156676,2024-09-05 13:44:58,Bill Payment,490.0,Thursday,upi
U215029,2024-09-05 13:47:39,P2P,1969.0,Thursday,upi
U207597,2024-09-05 13:50:28,Bill Payment,215.0,Thursday,upi
U172629,2024-09-05 13:52:01,P2P,1327.0,Thursday,upi
U85943,2024-09-05 13:53:08,P2P,305.0,Thursday,upi
U152184,2024-09-05 13:53:26,P2M,3535.0,Thursday,upi
U31847,2024-09-05 13:58:36,Bill Payment,421.0,Thursday,upi
U206535,2024-09-05 14:01:07,P2M,1586.0,Thursday,upi
U198165,2024-09-05 14:11:55,P2M,39.0,Thursday,upi
U224483,2024-09-05 14:15:31,P2P,3751.0,Thursday,upi
U245564,2024-09-05 14:16:20,P2M,238.0,Thursday,upi
U238529,2024-09-05 14:16:40,P2P,942.0,Thursday,upi
U96732,2024-09-05 14:17:19,P2P,1038.0,Thursday,upi
U149841,2024-09-05 14:17:42,P2M,498.0,Thursday,upi
U96210,2024-09-05 14:20:49,P2P,364.0,Thursday,upi
U247476,2024-09-05 14:24:23,P2M,128.0,Thursday,upi
U246401,2024-09-05 14:25:28,Bill Payment,1571.0,Thursday,upi
U216103,2024-09-05 14:30:05,P2M,3165.0,Thursday,upi
U249989,2024-09-05 14:30:54,P2P,253.0,Thursday,upi
U212332,2024-09-05 14:35:55,P2M,1440.0,Thursday,upi
U141522,2024-09-05 14:38:05,P2P,177.0,Thursday,upi
U43450,2024-09-05 14:41:15,P2M,870.0,Thursday,upi
U98580,2024-09-05 14:41:48,P2M,640.0,Thursday,upi
U87448,2024-09-05 14:42:58,Bill Payment,417.0,Thursday,upi
U78102,2024-09-05 14:43:20,P2P,167.0,Thursday,upi
U239575,2024-09-05 14:45:20,P2M,77.0,Thursday,upi
U78418,2024-09-05 14:45:48,Bill Payment,1324.0,Thursday,upi
U211458,2024-09-05 14:48:25,P2P,241.0,Thursday,upi
U84451,2024-09-05 14:50:24,P2M,3114.0,Thursday,upi
U233358,2024-09-05 14:52:54,P2P,1339.0,Thursday,upi
U34104,2024-09-05 14:53:34,P2M,131.0,Thursday,upi
U160301,2024-09-05 14:56:22,P2M,3952.0,Thursday,upi
U575,2024-09-05 14:59:57,P2M,214.0,Thursday,upi
U116042,2024-09-05 15:00:54,Recharge,164.0,Thursday,upi
U248136,2024-09-05 15:01:52,P2M,358.0,Thursday,upi
U67709,2024-09-05 15:04:30,P2P,1292.0,Thursday,upi
U136944,2024-09-05 15:12:37,P2P,514.0,Thursday,upi
U101145,2024-09-05 15:14:05,P2M,295.0,Thursday,upi
U20632,2024-09-05 15:14:30,Bill Payment,186.0,Thursday,upi
U12569,2024-09-05 15:14:42,P2M,181.0,Thursday,upi
U10012,2024-09-05 15:14:44,P2P,378.0,Thursday,upi
U176267,2024-09-05 15:14:57,P2P,648.0,Thursday,upi
U223462,2024-09-05 15:17:03,P2P,726.0,Thursday,upi
U200293,2024-09-05 15:17:18,Bill Payment,1088.0,Thursday,upi
U195869,2024-09-05 15:18:14,P2P,488.0,Thursday,upi
U118605,2024-09-05 15:22:10,P2P,131.0,Thursday,upi
U52010,2024-09-05 15:27:02,P2P,798.0,Thursday,upi
U187749,2024-09-05 15:27:16,P2M,591.0,Thursday,upi
U205303,2024-09-05 15:27:19,P2M,557.0,Thursday,upi
U143136,2024-09-05 15:33:35,P2P,196.0,Thursday,upi
U148208,2024-09-05 15:34:26,P2P,1568.0,Thursday,upi
U173379,2024-09-05 15:36:38,Bill Payment,1049.0,Thursday,upi
U114632,2024-09-05 15:38:09,P2P,122.0,Thursday,upi
U143855,2024-09-05 15:43:40,P2P,217.0,Thursday,upi
U69954,2024-09-05 15:49:03,Recharge,96.0,Thursday,upi
U54638,2024-09-05 15:51:33,P2P,4602.0,Thursday,upi
U176518,2024-09-05 15:52:54,P2P,124.0,Thursday,upi
U22193,2024-09-05 15:53:42,P2P,502.0,Thursday,upi
U51324,2024-09-05 15:54:47,P2M,53.0,Thursday,upi
U9917,2024-09-05 15:55:20,P2M,1051.0,Thursday,upi
U7636,2024-09-05 15:58:03,P2M,2293.0,Thursday,upi
U77736,2024-09-05 16:00:16,P2M,1884.0,Thursday,upi
U125686,2024-09-05 16:02:08,Bill Payment,549.0,Thursday,upi
U206119,2024-09-05 16:02:23,P2P,458.0,Thursday,upi
U132602,2024-09-05 16:05:14,P2P,130.0,Thursday,upi
U131049,2024-09-05 16:10:31,Recharge,219.0,Thursday,upi
U241726,2024-09-05 16:12:13,P2M,1930.0,Thursday,upi
U164109,2024-09-05 16:13:49,P2M,277.0,Thursday,upi
U163532,2024-09-05 16:15:20,P2P,115.0,Thursday,upi
U122906,2024-09-05 16:20:11,Bill Payment,1295.0,Thursday,upi
U221800,2024-09-05 16:20:15,Recharge,773.0,Thursday,upi
U202656,2024-09-05 16:21:00,P2P,1286.0,Thursday,upi
U120781,2024-09-05 16:22:01,P2P,552.0,Thursday,upi
U116443,2024-09-05 16:24:50,P2P,785.0,Thursday,upi
U11391,2024-09-05 16:25:15,P2M,2250.0,Thursday,upi
U242973,2024-09-05 16:26:39,P2M,99.0,Thursday,upi
U197684,2024-09-05 16:26:55,P2M,480.0,Thursday,upi
U124155,2024-09-05 16:26:59,P2P,163.0,Thursday,upi
U236082,2024-09-05 16:27:35,P2M,191.0,Thursday,upi
U108713,2024-09-05 16:29:47,P2M,1609.0,Thursday,upi
U204564,2024-09-05 16:33:48,P2M,337.0,Thursday,upi
U211555,2024-09-05 16:34:40,P2P,269.0,Thursday,upi
U81896,2024-09-05 16:34:41,P2M,262.0,Thursday,upi
U220428,2024-09-05 16:36:15,Recharge,235.0,Thursday,upi
U140115,2024-09-05 16:39:43,P2P,3661.0,Thursday,upi
U60253,2024-09-05 16:40:28,P2P,158.0,Thursday,upi
U210166,2024-09-05 16:41:36,P2P,199.0,Thursday,upi
U17891,2024-09-05 16:46:03,Bill Payment,2754.0,Thursday,upi
U234243,2024-09-05 16:47:48,Bill Payment,284.0,Thursday,upi
U180366,2024-09-05 16:48:10,P2P,3900.0,Thursday,upi
U229020,2024-09-05 16:48:17,P2M,4108.0,Thursday,upi
U197045,2024-09-05 16:50:24,P2M,934.0,Thursday,upi
U48631,2024-09-05 16:54:12,P2P,183.0,Thursday,upi
U160400,2024-09-05 16:55:35,Bill Payment,950.0,Thursday,upi
U151350,2024-09-05 16:55:40,Bill Payment,658.0,Thursday,upi
U130646,2024-09-05 16:55:46,P2P,163.0,Thursday,upi
U122611,2024-09-05 17:00:09,P2P,224.0,Thursday,upi
U211149,2024-09-05 17:00:20,P2M,499.0,Thursday,upi
U230595,2024-09-05 17:00:45,Bill Payment,495.0,Thursday,upi
U15581,2024-09-05 17:01:33,P2P,967.0,Thursday,upi
U81343,2024-09-05 17:04:59,P2P,3680.0,Thursday,upi
U178744,2024-09-05 17:05:53,P2M,733.0,Thursday,upi
U46393,2024-09-05 17:06:40,P2P,356.0,Thursday,upi
U207090,2024-09-05 17:08:00,P2M,602.0,Thursday,upi
U138461,2024-09-05 17:08:39,P2M,819.0,Thursday,upi
U100356,2024-09-05 17:10:45,P2P,504.0,Thursday,upi
U215297,2024-09-05 17:10:51,P2M,419.0,Thursday,upi
U144961,2024-09-05 17:11:46,P2M,137.0,Thursday,upi
U155803,2024-09-05 17:11:49,Bill Payment,1282.0,Thursday,upi
U146429,2024-09-05 17:12:48,P2P,399.0,Thursday,upi
U198907,2024-09-05 17:12:50,P2P,363.0,Thursday,upi
U13904,2024-09-05 17:14:01,P2P,192.0,Thursday,upi
U111295,2024-09-05 17:15:23,P2M,398.0,Thursday,upi
U156881,2024-09-05 17:15:45,P2M,3236.0,Thursday,upi
